Country, Name, ID, Address, Postal Code, Latitude, Longitude, Telephone, Services
Poland, "", 598, "Dąbska 41", 62-600, 52.198323105000000, 18.655171570000000,,
Poland, "", 599, "Płocka 132", 06-500, 53.093444207707200, 20.375261306762695,,
Poland, "", 600, "Mazańcowicka 72", 43-502, 49.892162000000000, 18.993077000000000,,
Poland, "", 601, "Nomiarki 15", 41-500, 50.290054100000010, 18.933723100000000,,
Poland, "", 602, "ul.Opolska 34", 46-022, 50.704800300000000, 17.936086700000000,,
Poland, "", 605, "ul.Aleksandrowska 67A", 91-205, 51.799661447494030, 19.386585534806983,,
Poland, "", 606, "11 Listopada 18", 62-100, 52.808207633006546, 17.231412753324253,,
Poland, "", 607, "Łódzka 75", 87-100, 52.992677824641480, 18.632153124797785,,
Poland, "", 608, "Kościuszki 12-14", 59-700, 51.269341000000000, 15.568150000000000,,
Poland, "", 609, "Aleja Hugona Kołłątaja 107", 42-500, 50.321989599999990, 19.157539200000000,,
Poland, "", 610, "Warszawska 84", 21-400, 51.926087125833760, 22.365550210351106,,
Poland, "", 611, " Przemysłowa 38", 67-100, 51.810259838523436, 15.704698562622070,,
Poland, "", 612, " ul.Warszawska 50D", 12-200, 53.621308000000000, 21.814561000000000,,
Poland, "", 613, "ul. Gen. Władysława Sikorskiego 4", 22-400, 50.739063300000000, 23.252328200000000,,
Poland, "", 616, "ul. Tartaczna 1", 84-200, 54.609857319005770, 18.199367523193360,,
Poland, "", 618, "Pułkownika Stanisława Dąbka 338", 81-198, 54.564195062661190, 18.502585835577920,,
Poland, "", 619, "Al. Zjednoczonej Europy 43", 44-247, 50.034868035819920, 18.680668104257254,,
Poland, "", 620, "Szkolna 1b", 64-100, 51.826230000000000, 16.501706000000000,,
Poland, "", 621, "ul. Opolska 14", 48-231, 50.330716000000000, 17.604301200000000,,
Poland, "", 626, "Polna 55", 83-032, 54.189887455680600, 18.631581537606934,,
Poland, "", 627, "Warnkowo 27", 72-200, 53.682653599999990, 15.094452400000000,,
Poland, "", 628, " ul. Promyka 7", 05-831, 52.066134100000000, 20.746851000000000,,
Poland, "", 629, "ul. Myśliborska 39a", 66-400, 52.738256208296660, 15.194629548879640,,
Poland, "", 630, "Pomorska 72", 83-031, 54.192398997752070, 18.633080720901490,,
Poland, "", 632, "Dworek 8F", 82-103, 54.228754184198240, 19.049470661169035,,
Poland, "", 636, "ul. Krakowska 64", 37-500, 50.025034000000000, 22.638614000000000,,
Poland, "", 637, "ul. Jana Brzechwy 2", 78-600, 53.291299277145434, 16.457591865043160,,
Poland, "", 640, "ul. Tatary 200", 13-100, 53.334768374342210, 20.436286926269530,,
Poland, "", 642, "ul. Jana Pawła II 101", 14-200, 53.596517907847190, 19.577302152969400,,
Poland, "", 643, "ul. Daleka 7", 57-200, 50.596340500000000, 16.807208400000000,,
Poland, "", 646, "Sosnowiec Pieńki 18B", 95-010, 51.876992449222200, 19.580157812165645,,
Poland, "", 652, "Al. Marszałka Józefa Piłsudskiego 46", 07-200, 52.600753847849790, 21.439433097839355,,
Poland, "", 653, "ul. Polewana 2", 22-300, 50.994782000000000, 23.144129000000000,,
Poland, "", 654, "ul. Warszawska 81", 98-100, 51.591445900000000, 19.147291100000000,,
Poland, "", 655, "Ul. Kasprzaka 9", 66-400, 52.696989514599856, 15.230768406066343,,
Poland, "", 658, "Dubowo Drugie 40", 16-402, 54.051576000000000, 22.894275000000000,,
Poland, "", 659, "ul. Wrocławska 147A", 58-306, 50.822655000000000, 16.302145000000000,,
Poland, "", 660, "ul. Świecka 91B", 89-500, 53.580185700000000, 17.874446500000000,,
Poland, "", 661, "ul. Uczniowska 30a", 80-530, 54.396485899999990, 18.634459000000000,,
Poland, "", 662, "Występa 63A", 26-140, 50.973070528180510, 20.740315370000000,,
Poland, "", 665, "Paszczyna 98C", 39-207, 50.097911828364060, 21.517915483007187,,
Poland, "", 666, "ul. Ruska 11/12", 50-079, 51.110373685997480, 17.027252281643374,,
Poland, "", 667, "ul. Kleczewska 28", 62-510, 52.238340761349690, 18.248103260993958,,
Poland, "", 671, "ul. Wojska Polskiego 43", 66-200, 52.261744000000000, 15.532849000000000,,
Poland, "", 672, "ul. księcia Józefa 20A", 30-206, 50.047904208159010, 19.899658379864093,,
Poland, "", 673, "ul. Ostrowska 110", 18-300, 52.975151000000000, 22.221984000000000,,
Poland, "", 674, "ul. Gdyńska 2", 76-200, 54.460411000000000, 17.048447000000000,,
Poland, "", 675, "ul. Bolesława Krzywoustego 115", 78-100, 54.161726000000000, 15.602597000000000,,
Poland, "", 676, "ul. Gościnna 81A", 42-271, 50.746850100000000, 19.046783000000000,,
Poland, "", 677, "ul. Juliusza Słowackiego 74", 23-204, 50.961819077069550, 22.178660631179810,,
Poland, "", 679, "ul.prof. W. Minakowskiego 13", 10-768, 53.747518884693540, 20.486474211856176,,
Poland, "", 685, "ul. Warszawska 33", 26-900, 51.589632811958325, 21.544087529182434,,
Poland, "", 686, "ul. Bohaterów Westerplatte 59", 14-400, 54.044241335184964, 19.663788993566000,,
Poland, "", 687, "ul. Bartosza Głowackiego 8", 98-300, 51.224851054689630, 18.570655125424466,,
Poland, "", 688, "Krzemienica 382B", 37-127, 50.089197738000000, 22.175005710900000,,
Poland, "", 689, "Wola Korycka Górna 96B", 08-455, 51.754928518094780, 21.762412268618956,,
Poland, "", 690, "ul. Kartuska 480", 80-298, 54.351771379603840, 18.500126816791415,,
Poland, "", 691, "Przyjmy koło Poręby 102", 07-308, 52.713562000000000, 21.694368300000000,,
Poland, "", 692, "Budykierz 72", 07-308, 52.677049449126500, 21.617501614371438,,
Poland, "", 693, "ul. Brzozowa 1", 46-040, 50.676788964100000, 18.199436821600000,,
Poland, "", 694, "MOP Woźniki Zachód", 42-289, 50.574391052219020, 19.049086262572540,,
Poland, "", 695, "ul. Jesionowa 2", 42-300, 50.561940000000000, 19.304750000000000,,
Poland, "", 696, "ul. Ładna 2A", 44-280, 50.073303374425656, 18.415864327567725,,
Poland, "", 697, "ul. Kołobrzeska 40", 78-200, 54.013121870600000, 15.960639750000000,,
Poland, "", 698, "ul. Towarowa 14", 10-417, 53.781118141743846, 20.524884675175360,,
Poland, "", 699, "ul. Obwodowa 2a", 11-500, 54.027670226400000, 21.799872570000000,,
Poland, "", 700, "ul. Sulejowska 49", 97-300, 51.403585947350110, 19.723693956399764,,
Poland, "", 701, "ul.  Łany 15", 22-500, 50.781196800000000, 23.887903300000000,,
Poland, "", 702, "ul. Pasymska 29B", 12-100, 53.565489000000000, 20.973078000000000,,
Poland, "", 703, "ul. Ignacego Paderewskiego 121", 86-300, 53.503838599999990, 18.801044200000000,,
Poland, "", 704, "ul. Władysława Jagiełły 4", 64-800, 52.986572000832330, 16.905703621719926,,
Poland, "", 705, "ul. Malborska 123", 82-500, 53.747468200000000, 18.935421300000000,,
Poland, "", 706, "Wola Taczowska 32B", 26-652, 51.445075140700000, 21.035791023700000,,
Poland, "", 707, "ul. Śmigielska 61", 64-000, 52.073758100000010, 16.619103400000000,,
Poland, "", 708, "ul. Floriana Krygiera 5", 71-001, 53.393226941426600, 14.496610164642334,,
Poland, "", 709, "ul. Wesoła 13", 39-120, 50.068959300000000, 21.678879600000000,,
Poland, "", 710, "Papieża Jana Pawła II", 59-800, 51.127312000600000, 15.285501451800000,,
Poland, "", 711, "Olsztyńska 2B", 13-200, 53.238444444400000, 20.174888888900000,,
Poland, "", 712, "Księdza Kazimierza Makarskiego", 49-305, 50.846048916700000, 17.457054680700000,,
Poland, "", 713, "ul. Tysiąclecia 118", 36-050, 50.228756538200000, 22.137533158300000,,
Poland, "", 714, "Al. Jerozolimskie 335", 05-816, 52.173487561700000, 20.850062367300000,,
Poland, "", 715, "ul. Rzecha 2c", 35-322, 50.056593500000000, 22.032167000000000,,
Poland, "", 716, "ul. Czesława Miłosza 2", 15-265, 53.122795100000000, 23.178359100000000,,
Poland, "", 717, "ul. Łąkowa 2a", 57-350, 50.434035400000000, 16.232800700000000,,
Poland, "", 718, "ul. Żelazna 2E", 68-100, 51.614477866600000, 15.332831246000000,,
Poland, "", 719, "ul. Armii Krajowej 50e", 05-600, 51.873231292600000, 20.868806551800000,,
Poland, "", 720, "ul. Poznańska 37B", 62-400, 52.291589367400000, 17.861055646300000,,
Poland, "", 721, "Wołomińska 85", 05-250, 52.398912185300000, 21.197452744700000,,
Poland, "", 722, " ul. Jastrzębska 17", 87-600, 52.853186699999990, 19.174728800000000,,
Poland, "", 723, "ul. Karola Kurpińskiego 2", 11-100, 54.114323732900000, 20.569068023200000,,
Poland, "", 724, " ul. Zamkowa 62", 63-500, 51.433727800000000, 17.918472100000000,,
Poland, "", 725, " Sobieszczany - Kolonia 214", 23-212, 51.044167984500000, 22.383040093900000,,
Poland, "", 726, " ul. Raszkowska 51", 63-400, 51.654271489900000, 17.807749902700000,,
Poland, "", 727, "ul. Chełmska 2", 21-010, 51.299297657540144, 22.893543542258460,,
Poland, "", 728, "ul. Powstańców Warszawy 13", 73-110, 53.309112657200000, 15.025220138700000,,
Poland, "", 729, " Kobierne 2a, Dębe Wielkie", 05-311, 52.211288326426065, 21.459860801696777,,
Poland, "", 730, " ul. Pod Lasem 20", 84-217, 54.477977876191550, 18.277301676465800,,
Poland, "", 731, " ul. Narutowicza 9", 97-500, 51.073885900000000, 19.447140400000000,,
Poland, "", 732, " Górka 17", 14-100, 53.686063103836610, 19.998378753662110,,
Poland, "", 733, "ul. Raginisa 42A", 15-161, 53.158396600000000, 23.197594400000000,,
Poland, "", 734, "ul. Witosa", 33-300, 49.638700000000000, 20.695620000000000,,
Poland, "", 735, " Stobiecko Szlacheckie 29B", 97-561, 51.105647700000000, 19.390423700000000,,
Poland, "", 736, " Stobiecko Szlacheckie 22B", 97-561, 51.110896800000010, 19.389350900000000,,
Poland, "", 738, "ul. Osiedle Słowiańskie 65", 74-300, 52.925077809000000, 14.881063813100000,,
Poland, "", 739, "Al. Jana Pawła II 140", 85-151, 53.105839200000000, 18.007873700000000,,
Poland, "", 740, "ul. Księdza dr. Bolesława Domańskiego 1A", 84-342, 54.179306999999990, 17.497190000000000,,
Poland, "", 741, " ul. Zachodnia 16", 66-300, 52.441528500000000, 15.563437800000000,,
Poland, "", 742, "ul. Warszawska 191F", 32-095, 50.227722158716790, 20.014719723028595,,
Poland, "", 744, " ul. Gdańska 2a", 11-401, 54.080436400000000, 21.357276600000000,,
Poland, "", 745, "ul. Oświęcimska 23", 43-100, 50.130566900000000, 18.996536500000000,,
Poland, "", 746, " ul. Krakowska 309", 33-100, 49.986859000000000, 20.923922000000000,,
Poland, "", 747, " ul. Gołaszyńska 16", 64-600, 52.640862700000000, 16.814332300000000,,
Poland, "", 748, "ul. Starogrodzka 23A", 72-300, 53.905683713700000, 15.201681966600000,,
Poland, "", 749, "ul. Elizy Orzeszkowej 71", 97-200, 51.547212844300000, 19.990671620900000,,
Poland, "", 750, "Aleja Wincentego Witosa 32", 20-315, 51.231005300000000, 22.612586000000000,,
Poland, "", 751, " ul. Graniczna 26A", 19-230, 53.567095925028184, 22.267490029335022,,
Poland, "", 752, "ul. Żywiecka 1107", 34-382, 49.644909299999990, 19.178123200000000,,
Poland, "", 753, " ul. Rynek 6", 40-003, 50.260052900000000, 19.022504500000000,,
Poland, "", 754, "Al. Wojska Polskiego 110A", 42-208, 50.779431700000000, 19.147513800000000,,
Poland, "", 755, "Al. Politechniki 1", 93-590, 51.750221200000000, 19.448379200000000,,
Poland, "", 756, "ul. Kozielska 33", 47-208, 50.323358778784840, 18.141391948781330,,
Poland, "", 758, "ul. Fordońska 345", 85-001, 53.136270700000000, 18.126301500000000,,
Poland, "", 759, "ul. Policka 11F", 71-837, 53.496640100000000, 14.587346900000000,,
Poland, "", 760, "ul. Żwirki i Wigury 1", 02-143, 52.166886000000000, 20.976346800000000,,
Poland, "", 761, "ul. Mławska 49A", 87-500, 53.065838799999990, 19.428202500000000,,
Poland, "", 762, "ul.Podgórna 65", 86-200, 53.351607200000000, 18.450603900000000,,
Poland, "", 763, "ul. Tadeusza Mazowieckiego 2", 75-430, 54.213814322300000, 16.177722583100000,,
Poland, "", 764, "ul. Kolejowa 43", 32-005, 50.048001875915220, 20.214727794258515,,
Poland, "", 765, "ul. Wrocławska 17", 65-427, 51.935501063560075, 15.511562122820868,,
Poland, "", 766, "ul. Oświęcimska 8", 42-622, 50.437646600000000, 18.944599200000000,,
Poland, "", 767, "ul. Zachodnia 3", 62-060, 52.277489800000010, 16.686616100000000,,
Poland, "", 769, "ul. Kolejowa 6", 97-400, 51.353290700000000, 19.376074900000000,,
Poland, "", 770, "ul. Koźmińska 1G", 63-300, 51.897998500000000, 17.758267500000000,,
Poland, "", 771, "ul. Księdza Piotra Ściegiennego 501", 25-116, 50.809368799999990, 20.621545000000000,,
Poland, "", 772, "ul. Gryfitów 33A", 72-510, 53.849026500000000, 14.598735900000000,,
Poland, "", 775, "ul.Hutnicza 15", 59-300, 51.401381027723600, 16.175994873046875,,
Poland, "", 777, "ul. Olsztyńska 32A", 13-300, 53.463856700000010, 19.615271900000000,,
Poland, "", 778, "Goryszewo 29A", 88-321, 52.623558700000000, 18.007773400000000,,
Poland, "", 781, "ul. Jana III Sobieskiego 271B", 42-580, 50.365240500000000, 19.028131900000000,,
Poland, "", 783, "ul. Wodzisławska 249", 44-218, 50.067356100000000, 18.516373800000000,,
Poland, "", 785, "ul. Karpacka 31", 58-535, 50.808027400000000, 15.765804100000000,,
Poland, "", 786, "ul. Poznańska 31", 63-900, 51.627228600000000, 16.850474800000000,,
Portugal, "2ª Circular", , "Avenida Marechal Craveiro Lopes, Posto de Abastecimento Repsol", 1700-305 LISBOA, 38.762883, -9.140344, 218406462, "Restaurante,Serviço à mesa,Pequeno-almoço,MyM,Pedidos Mobile,Entrega no Parque,McDrive,Wi-Fi,Fraldário,Estacionamento,Takeaway,Cadeiras para bebé,"
Portugal, "Estrada Nacional 249 – km4", , "Estrada Nacional 249 – km4", 2785-784 SÃO DOMINGOS DE RANA, 38.721718, -9.338103, 214456734, "Restaurante,Serviço à mesa,McDelivery,Pedidos Mobile,Entrega no Parque,Takeaway,MyM,McDrive,McCafé,Aniversários,Wi-Fi,Pequeno-almoço,Esplanada,Espaço Crianças,Fraldário,Estacionamento,Carrinho para tabuleiros,Micro-ondas ,Cadeiras para bebé,"
Portugal, "Aeroporto", , "Aeroporto de Lisboa, Sala de Partidas Internacionais", 1700-007 LISBOA, 38.768956, -9.129578, 218464682, "Restaurante,MyM,McCafé,Pequeno-almoço,Wi-Fi,"
Portugal, "Aeroporto de Lisboa, Terminal 2", , "Aeroporto de Lisboa, Terminal 2", 1700-007 LISBOA, 38.763964, -9.135971, 218470324, "MyM,Restaurante,Pequeno-almoço,"
Portugal, "Águeda", , "Rua de Aveiro, 68 ZI EN1 Norte - Barrosinhas - Trofa", 3750-760 ÁGUEDA, 40.594886, -8.457528, 234648114, "Restaurante,Serviço à mesa,McDrive,Pedidos Mobile,Entrega no Parque,Takeaway,MyM,Aniversários,Wi-Fi,Esplanada,Espaço Crianças,Fraldário,Estacionamento,Cadeiras para bebé,"
Portugal, "Albufeira", , "Lugar da Corrieira,Quinta da Bela Vista,Lote E1", 8200-020 ALBUFEIRA, 37.091328, -8.243242, , "Restaurante,Serviço à mesa,McDrive,McDelivery,Pedidos Mobile,Entrega no Parque,Takeaway,MyM,McCafé,Aniversários,Wi-Fi,Esplanada,Fraldário,Estacionamento,Pequeno-almoço,"
Portugal, "Alfragide - C.C. Alegro", , "C. C. Alegro Alfragide, Loja 142", 2790-150 CARNAXIDE, 38.727593, -9.218208, 210488250, "McDelivery,MyM,Restaurante,Wi-Fi,Estacionamento,"
Portugal, "Alegro Setúbal", , "Centro Comercial Alegro, Loja 1.001-1.002 Avenida Antero de Quental, 2 S. Sebastião", 2910-394 SETÚBAL, 38.53714, -8.87605, 265553043, "MyM,Restaurante,Esplanada,Espaço Crianças,Wi-Fi,McDelivery,Pedidos Mobile,Pequeno-almoço,"
Portugal, "Guia (Algarve Shopping)", , "Algarve Shopping,Lj.1317,Lanka Parque Comercial e Industrial do Algarve,Tavagueira", 8200 ALBUFEIRA, 37.127992, -8.280656, 289561751, "MyM,Restaurante,Wi-Fi,Esplanada,Estacionamento,Pequeno-almoço,Aniversários,"
Portugal, "Algés", , "Rua Damião de Góis,nº32A,B e C", 1495-043 ALGÉS, 38.699686, -9.228178, 214112995, "Restaurante,McDelivery,MyM,Wi-Fi,Espaço Crianças,Pequeno-almoço,"
Portugal, "Centro Comercial Alma Shopping", , "Centro Comercial Alma Shopping Loja 303", 3030-327 COIMBRA, 40.204586, -8.40765, , "McDelivery,MyM,Restaurante,Wi-Fi,Pequeno-almoço,"
Portugal, "Almada", , "Galeria Comercial do Parque Urbano Comandante Júlio Ferraz", 2800-199 ALMADA, 38.678919, -9.156922, 212760999, "Restaurante,McDelivery,Pedidos Mobile,MyM,McCafé,Pequeno-almoço,Esplanada,Fraldário,Serviço à mesa,Takeaway,Cadeiras para bebé,"
Portugal, "Almada Drive", , "Rua de Eduardo Viana, 1 - Quinta das Carapinha", 2810-017 ALMADA, 38.662761, -9.162971, 265249938, "Restaurante,Serviço à mesa,McDrive,McDelivery,Pedidos Mobile,Entrega no Parque,Takeaway,MyM,McCafé,Pequeno-almoço,Wi-Fi,Espaço Crianças,Estacionamento,Carrinho para tabuleiros,Cadeiras para bebé,Aniversários,"
Portugal, "Almada Forum", , "Centro Comercial MDC Almada, Loja 328, Estrada do Caminho Municipal, Vale de Moureles", 2810-500 ALMADA, 38.659303, -9.173581, 212501843, "McDelivery,MyM,Restaurante,McCafé,Wi-Fi,Esplanada,Espaço Crianças,Fraldário,Estacionamento,Pedidos Mobile,Pequeno-almoço,"
Portugal, "Alvalade - Av. Igreja", , "Praça de Alvalade,14A-15D", 1700-000 LISBOA, 38.753019, -9.143444, 218461081, "Restaurante,McDelivery,MyM,Aniversários,Wi-Fi,Espaço Crianças,Fraldário,Pequeno-almoço,"
Portugal, "Alverca", , "Rua Josué Martins, LT 60, Urbanização Malvarosa Parque", 2615-164 ALVERCA DO RIBATEJO, 38.888515, -9.045843, 219599558, "Restaurante,Serviço à mesa,McDrive,McDelivery,Pedidos Mobile,Entrega no Parque,Takeaway,MyM,McCafé,Aniversários,Wi-Fi,Esplanada,Espaço Crianças,Fraldário,Estacionamento,"
Portugal, "Alverca - Hipermercado Jumbo", , "Galeria Comercial Jumbo, Lj.12, Estrada Nacional nº10", 2615 ALVERCA, 38.888383, -9.044264, 219577953, "Restaurante,McDrive,McDelivery,MyM,Wi-Fi,Takeaway,Pequeno-almoço,"
Portugal, "Amadora", , "C. C. Babilónia, Loja15, Piso 01, Fase E, Av. Gago Coutinho 47", 2700-405 AMADORA, 38.759953, -9.237058, 214936872, "McDelivery,MyM,Restaurante,Wi-Fi,Espaço Crianças,Estacionamento,"
Portugal, "C.C. Amoreiras", , "Amoreiras Shopping Center, Lojas 2041,2042 e 2033, Av. Engº Duarte Pacheco", 1070-103 LISBOA, 38.723764, -9.162253, 213872436, "McDelivery,MyM,Restaurante,Wi-Fi,Estacionamento,Pequeno-almoço,"
Portugal, "Antas", , "Avenida Fernando Magalhães, nº1647/59", 4350-170 PORTO, 41.163819, -8.590003, 225095582, "Restaurante,Serviço à mesa,McDrive,McDelivery,Takeaway,MyM,Wi-Fi,Esplanada,Fraldário,Estacionamento,Carrinho para tabuleiros,Cadeiras para bebé,Pequeno-almoço,Horário Alargado,"
Portugal, "Aqua Portimão", , "Centro Comercial Aqua Portimão, Loja 2.105B", 8500-614 PORTIMÃO, 37.1475, -8.543611, 282424356, "MyM,Restaurante,McCafé,Wi-Fi,Estacionamento,McDelivery,Aniversários,"
Portugal, "Torres Vedras - Arena Shopping", , "C.C.Arena Shopping,Casal dos Ameias de Cima,Lj.2.020/2.021", 2560 TORRES VEDRAS, 39.100983, -9.253678, 261313464, "McDelivery,MyM,Restaurante,Wi-Fi,"
Portugal, "Arrábida Shopping", , "Arrábida Shopping - Praceta Henrique Moreira, 244 – Afurada", 4400-346 VILA NOVA DE GAIA, 41.141511, -8.636397, 223704954, "McDelivery,MyM,Restaurante,Wi-Fi,"
Portugal, "Aveiro Glicínias", , "Loteamento das Glicínias,Lt.10,C.C.Glicínias,Lj.43,Aradas", 3810-187 AVEIRO, 40.627111, -8.64545, 234371144, "McDelivery,MyM,Restaurante,Wi-Fi,Estacionamento,Takeaway,Pedidos Mobile,"
Portugal, "Aveiro Pingo Doce", , "EN 109 - Parque Pingo Doce Hipermercados, Esgueira", 3800-042 AVEIRO, 40.651658, -8.620597, 234300480, "Restaurante,Serviço à mesa,McDrive,McDelivery,Takeaway,MyM,Wi-Fi,Esplanada,Espaço Crianças,Fraldário,Estacionamento,Cadeiras para bebé,Pedidos Mobile,Entrega no Parque,Aniversários,"
Portugal, "Aveiro", , "Rua das Pombas, Glória", 3810-150 AVEIRO, 40.632371, -8.65052, , "Restaurante,Serviço à mesa,McDrive,McDelivery,Takeaway,MyM,McCafé,Wi-Fi,Esplanada,Espaço Crianças,Fraldário,Carrinho para tabuleiros,Cadeiras para bebé,Pequeno-almoço,Entrega no Parque,Estacionamento,"
Portugal, "B Planet – Coina", , "Parque Comercial Retail Planet, Estrada Nacional 10 (perto da Estação Ferroviária de Coina)", 2830-411 COINA, 38.582186, -9.043339, 212107583, "Restaurante,Serviço à mesa,McDrive,McDelivery,McCafé,Pedidos Mobile,Entrega no Parque,Takeaway,MyM,Pequeno-almoço,Wi-Fi,Esplanada,Espaço Crianças,Fraldário,Estacionamento,Carrinho para tabuleiros,Cadeiras para bebé,Aniversários,"
